date,proportion,variant
2022-12-16,0.0,XBB.1.16*
2022-12-16,0.0,EG.5.1*
2022-12-17,0.5818181818181818,BA.5.2.48*
2022-12-17,0.17272727272727273,BF.7.14*
2022-12-17,0.08181818181818182,BA.2.75*
2022-12-17,0.0,XBB.1.5*
2022-12-17,0.0,XBB.1.9.1*
2022-12-17,0.00909090909090909,XBB.1.22.1*
2022-12-17,0.0,XBB.1.16*
2022-12-17,0.0,EG.5.1*
2022-12-18,0.5368421052631579,BA.5.2.48*
2022-12-18,0.23157894736842105,BF.7.14*
2022-12-18,0.06315789473684211,BA.2.75*
2022-12-18,0.010526315789473684,XBB.1.5*
2022-12-18,0.0,XBB.1.9.1*
2022-12-18,0.0,XBB.1.22.1*
2022-12-18,0.0,XBB.1.16*
2022-12-18,0.0,EG.5.1*
2022-12-19,0.59,BA.5.2.48*
2022-12-19,0.2966666666666667,BF.7.14*
2022-12-19,0.013333333333333334,BA.2.75*
2022-12-19,0.0,XBB.1.5*
2022-12-19,0.0,XBB.1.9.1*
2022-12-19,0.0,XBB.1.22.1*
2022-12-19,0.0,XBB.1.16*
2022-12-19,0.0,EG.5.1*
2022-12-20,0.6328502415458938,BA.5.2.48*
2022-12-20,0.21739130434782608,BF.7.14*
2022-12-20,0.01932367149758454,BA.2.75*
2022-12-20,0.0,XBB.1.5*
2022-12-20,0.0,XBB.1.9.1*
2022-12-20,0.0,XBB.1.22.1*
2022-12-20,0.0,XBB.1.16*
2022-12-20,0.0,EG.5.1*
2022-12-21,0.7137254901960784,BA.5.2.48*
2022-12-21,0.19215686274509805,BF.7.14*
2022-12-21,0.01568627450980392,BA.2.75*
2022-12-21,0.0,XBB.1.5*
2022-12-21,0.0,XBB.1.9.1*
2022-12-21,0.0,XBB.1.22.1*
2022-12-21,0.0,XBB.1.16*
2022-12-21,0.0,EG.5.1*
2022-12-22,0.6083650190114068,BA.5.2.48*
2022-12-22,0.2509505703422053,BF.7.14*
2022-12-22,0.0038022813688212928,BA.2.75*
2022-12-22,0.0,XBB.1.5*
2022-12-22,0.0,XBB.1.9.1*
2022-12-22,0.0,XBB.1.22.1*
2022-12-22,0.0,XBB.1.16*
2022-12-22,0.0,EG.5.1*
2022-12-23,0.5579710144927537,BA.5.2.48*
2022-12-23,0.36231884057971014,BF.7.14*
2022-12-23,0.007246376811594203,BA.2.75*
2022-12-23,0.0,XBB.1.5*
2022-12-23,0.0,XBB.1.9.1*
2022-12-23,0.0,XBB.1.22.1*
2022-12-23,0.0,XBB.1.16*
2022-12-23,0.0,EG.5.1*
2022-12-24,0.4625,BA.5.2.48*
2022-12-24,0.425,BF.7.14*
2022-12-24,0.0125,BA.2.75*
2022-12-24,0.0,XBB.1.5*
2022-12-24,0.0,XBB.1.9.1*
2022-12-24,0.0,XBB.1.22.1*
2022-12-24,0.0,XBB.1.16*
2022-12-24,0.0,EG.5.1*
2022-12-25,0.5939086294416244,BA.5.2.48*
2022-12-25,0.29949238578680204,BF.7.14*
2022-12-25,0.030456852791878174,BA.2.75*
2022-12-25,0.0,XBB.1.5*
2022-12-25,0.0,XBB.1.9.1*
2022-12-25,0.0,XBB.1.22.1*
2022-12-25,0.0,XBB.1.16*
2022-12-25,0.0,EG.5.1*
2022-12-26,0.6026058631921825,BA.5.2.48*
2022-12-26,0.2768729641693811,BF.7.14*
2022-12-26,0.013029315960912053,BA.2.75*
2022-12-26,0.0,XBB.1.5*
2022-12-26,0.0,XBB.1.9.1*
2022-12-26,0.0,XBB.1.22.1*
2022-12-26,0.0,XBB.1.16*
2022-12-26,0.0,EG.5.1*
2022-12-27,0.6162464985994398,BA.5.2.48*
2022-12-27,0.25770308123249297,BF.7.14*
2022-12-27,0.01680672268907563,BA.2.75*
2022-12-27,0.0,XBB.1.5*
2022-12-27,0.0,XBB.1.9.1*
2022-12-27,0.0,XBB.1.22.1*
2022-12-27,0.0,XBB.1.16*
2022-12-27,0.0,EG.5.1*
2022-12-28,0.644927536231884,BA.5.2.48*
2022-12-28,0.24396135265700483,BF.7.14*
2022-12-28,0.00966183574879227,BA.2.75*
2022-12-28,0.0,XBB.1.5*
2022-12-28,0.0,XBB.1.9.1*
2022-12-28,0.0,XBB.1.22.1*
2022-12-28,0.0,XBB.1.16*
2022-12-28,0.0,EG.5.1*
2022-12-29,0.5441176470588235,BA.5.2.48*
2022-12-29,0.29901960784313725,BF.7.14*
2022-12-29,0.0392156862745098,BA.2.75*
2022-12-29,0.0,XBB.1.5*
2022-12-29,0.0,XBB.1.9.1*
2022-12-29,0.0,XBB.1.22.1*
2022-12-29,0.0,XBB.1.16*
2022-12-29,0.0,EG.5.1*
2022-12-30,0.5633802816901409,BA.5.2.48*
2022-12-30,0.24413145539906103,BF.7.14*
2022-12-30,0.023474178403755867,BA.2.75*
2022-12-30,0.0,XBB.1.5*
2022-12-30,0.0,XBB.1.9.1*
2022-12-30,0.0,XBB.1.22.1*
2022-12-30,0.0,XBB.1.16*
2022-12-30,0.0,EG.5.1*
2022-12-31,0.5,BA.5.2.48*
2022-12-31,0.41975308641975306,BF.7.14*
2022-12-31,0.0,BA.2.75*
2022-12-31,0.0,XBB.1.5*
2022-12-31,0.0,XBB.1.9.1*
2022-12-31,0.0,XBB.1.22.1*
2022-12-31,0.0,XBB.1.16*
2022-12-31,0.0,EG.5.1*
2023-01-01,0.6923076923076923,BA.5.2.48*
2023-01-01,0.21978021978021978,BF.7.14*
2023-01-01,0.01098901098901099,BA.2.75*
2023-01-01,0.0,XBB.1.5*
2023-01-01,0.0,XBB.1.9.1*
2023-01-01,0.0,XBB.1.22.1*
2023-01-01,0.0,XBB.1.16*
2023-01-01,0.0,EG.5.1*
2023-01-02,0.7456445993031359,BA.5.2.48*
2023-01-02,0.16376306620209058,BF.7.14*
2023-01-02,0.010452961672473868,BA.2.75*
2023-01-02,0.0,XBB.1.5*
2023-01-02,0.0,XBB.1.9.1*
2023-01-02,0.0,XBB.1.22.1*
2023-01-02,0.0,XBB.1.16*
2023-01-02,0.0,EG.5.1*
2023-01-03,0.6685606060606061,BA.5.2.48*
2023-01-03,0.22348484848484848,BF.7.14*
2023-01-03,0.015151515151515152,BA.2.75*
2023-01-03,0.0,XBB.1.5*
2023-01-03,0.0,XBB.1.9.1*
2023-01-03,0.0,XBB.1.22.1*
2023-01-03,0.0,XBB.1.16*
2023-01-03,0.0,EG.5.1*
2023-01-04,0.5783132530120482,BA.5.2.48*
2023-01-04,0.3042168674698795,BF.7.14*
2023-01-04,0.009036144578313253,BA.2.75*
2023-01-04,0.0,XBB.1.5*
2023-01-04,0.0,XBB.1.9.1*
2023-01-04,0.0,XBB.1.22.1*
2023-01-04,0.0,XBB.1.16*
2023-01-04,0.0,EG.5.1*
2023-01-05,0.6852791878172588,BA.5.2.48*
2023-01-05,0.22588832487309646,BF.7.14*
2023-01-05,0.005076142131979695,BA.2.75*
2023-01-05,0.0,XBB.1.5*
2023-01-05,0.0,XBB.1.9.1*
2023-01-05,0.0,XBB.1.22.1*
2023-01-05,0.0,XBB.1.16*
2023-01-05,0.0,EG.5.1*
2023-01-06,0.5598086124401914,BA.5.2.48*
2023-01-06,0.3157894736842105,BF.7.14*
2023-01-06,0.014354066985645933,BA.2.75*
2023-01-06,0.0,XBB.1.5*
2023-01-06,0.0,XBB.1.9.1*
2023-01-06,0.0,XBB.1.22.1*
2023-01-06,0.0,XBB.1.16*
2023-01-06,0.0,EG.5.1*
2023-01-07,0.6511627906976745,BA.5.2.48*
2023-01-07,0.17054263565891473,BF.7.14*
2023-01-07,0.015503875968992248,BA.2.75*
2023-01-07,0.0,XBB.1.5*
2023-01-07,0.0,XBB.1.9.1*
2023-01-07,0.0,XBB.1.22.1*
2023-01-07,0.0,XBB.1.16*
2023-01-07,0.0,EG.5.1*
2023-01-08,0.6729559748427673,BA.5.2.48*
2023-01-08,0.22641509433962265,BF.7.14*
2023-01-08,0.006289308176100629,BA.2.75*
2023-01-08,0.0,XBB.1.5*
2023-01-08,0.0,XBB.1.9.1*
2023-01-08,0.0,XBB.1.22.1*
2023-01-08,0.0,XBB.1.16*
2023-01-08,0.0,EG.5.1*
2023-01-09,0.6754176610978521,BA.5.2.48*
2023-01-09,0.2386634844868735,BF.7.14*
2023-01-09,0.00477326968973747,BA.2.75*
2023-01-09,0.0,XBB.1.5*
2023-01-09,0.0,XBB.1.9.1*
2023-01-09,0.0,XBB.1.22.1*
2023-01-09,0.0,XBB.1.16*
2023-01-09,0.0,EG.5.1*
2023-01-10,0.7380073800738007,BA.5.2.48*
2023-01-10,0.1992619926199262,BF.7.14*
2023-01-10,0.0036900369003690036,BA.2.75*
2023-01-10,0.0,XBB.1.5*
2023-01-10,0.0,XBB.1.9.1*
2023-01-10,0.0,XBB.1.22.1*
2023-01-10,0.0,XBB.1.16*
2023-01-10,0.0,EG.5.1*
2023-01-11,0.6617647058823529,BA.5.2.48*
2023-01-11,0.2757352941176471,BF.7.14*
2023-01-11,0.0,BA.2.75*
2023-01-11,0.0,XBB.1.5*
2023-01-11,0.0,XBB.1.9.1*
2023-01-11,0.0,XBB.1.22.1*
2023-01-11,0.0,XBB.1.16*
2023-01-11,0.0,EG.5.1*
2023-01-12,0.5684210526315789,BA.5.2.48*
2023-01-12,0.3473684210526316,BF.7.14*
2023-01-12,0.0,BA.2.75*
2023-01-12,0.0,XBB.1.5*
2023-01-12,0.0,XBB.1.9.1*
2023-01-12,0.0,XBB.1.22.1*
2023-01-12,0.0,XBB.1.16*
2023-01-12,0.0,EG.5.1*
