date,proportion,proportionCILow,proportionCIHigh,variant
"2022-12-09",0.000022632627195364837,0.0000014715558559102232,0.00034798542424202707,"EG.5.1* (Nextclade)"
"2022-12-10",0.004669491139355838,0.003618673303208067,0.006023608692922053,"BA.5.2.48*"
"2022-12-10",0.00294975171973942,0.0021408939721107244,0.004062962211948571,"BF.7.14* (Nextclade)"
"2022-12-10",0.10246685800191335,0.09728088754385412,0.10789624510295268,"BA.2.75* (Nextclade)"
"2022-12-10",0.017334062229511185,0.015193424095555644,0.019770245337811285,"XBB.1.5* (Nextclade)"
"2022-12-10",0.0000569450138945834,0.000007865468051929546,0.00041214862153061185,"XBB.1.9.1* (Nextclade)"
"2022-12-10",0,2.7096755857705244e-20,0.0003061589302424478,"XBB.1.22.1* (Nextclade)"
"2022-12-10",0,2.7096755857705244e-20,0.0003061589302424478,"XBB.1.16* (Nextclade)"
"2022-12-10",0.000011389002778916678,3.946902622734381e-7,0.00032853527184819307,"EG.5.1* (Nextclade)"
"2022-12-11",0.004893871279804245,0.0038153553380802343,0.006275339141880265,"BA.5.2.48*"
"2022-12-11",0.002720081943891197,0.001948598236940638,0.0037958476974344923,"BF.7.14* (Nextclade)"
"2022-12-11",0.10336311386786547,0.09815815225775357,0.10881077476882796,"BA.2.75* (Nextclade)"
"2022-12-11",0.01860809195925568,0.016387074468503078,0.021123669736223764,"XBB.1.5* (Nextclade)"
"2022-12-11",0.000045524383998179025,0.000005289643501513461,0.00039167771384449615,"XBB.1.9.1* (Nextclade)"
"2022-12-11",0,0,0.0003059464453965778,"XBB.1.22.1* (Nextclade)"
"2022-12-11",0,0,0.0003059464453965778,"XBB.1.16* (Nextclade)"
"2022-12-11",0.000011381095999544756,3.944162496988912e-7,0.0003283072571342368,"EG.5.1* (Nextclade)"
"2022-12-12",0.005620406398616515,0.004455488072608108,0.0070877323036784255,"BA.5.2.48*"
"2022-12-12",0.0024916376544474026,0.001758750141498555,0.003528846586328235,"BF.7.14* (Nextclade)"
"2022-12-12",0.10440985732814527,0.09918166213142326,0.10988003147968492,"BA.2.75* (Nextclade)"
"2022-12-12",0.020046874644458097,0.01773808426911772,0.02264924805715774,"XBB.1.5* (Nextclade)"
"2022-12-12",0.00005688670443943842,0.000007857414073991735,0.0004117267291332167,"XBB.1.9.1* (Nextclade)"
"2022-12-12",0,0,0.0003058455314170313,"XBB.1.22.1* (Nextclade)"
"2022-12-12",0,0,0.0003058455314170313,"XBB.1.16* (Nextclade)"
"2022-12-12",0.000011377340887887682,3.942861148154425e-7,0.0003281989676602513,"EG.5.1* (Nextclade)"
"2022-12-13",0.006173825717807094,0.004945020000383197,0.007705617159907015,"BA.5.2.48*"
"2022-12-13",0.0026932030857716714,0.0019253000376837817,0.0037662273852156433,"BF.7.14* (Nextclade)"
"2022-12-13",0.1053658647920756,0.100108049304167,0.11086580699514197,"BA.2.75* (Nextclade)"
"2022-12-13",0.021191856484228784,0.018811904597898617,0.023865579822740037,"XBB.1.5* (Nextclade)"
"2022-12-13",0.000057059387410416766,0.000007881265863580111,0.00041297615920872407,"XBB.1.9.1* (Nextclade)"
"2022-12-13",0.000011411877482083352,3.9548299418322477e-7,0.0003291949291287336,"XBB.1.22.1* (Nextclade)"
"2022-12-13",0,0,0.00030677365888556995,"XBB.1.16* (Nextclade)"
"2022-12-13",0.000011411877482083352,3.9548299418322477e-7,0.0003291949291287336,"EG.5.1* (Nextclade)"
"2022-12-14",0.006548399977183275,0.00527916511826609,0.008120297513719338,"BA.5.2.48*"
"2022-12-14",0.002544064799498032,0.0018013581916574845,0.003591890177524401,"BF.7.14* (Nextclade)"
"2022-12-14",0.10683931321658777,0.1015488523674019,0.11237092247058342,"BA.2.75* (Nextclade)"
"2022-12-14",0.022143631281729508,0.019709077355749175,0.024871282419405612,"XBB.1.5* (Nextclade)"
"2022-12-14",0.00005704181164793794,0.000007878838216007654,0.00041284899167478797,"XBB.1.9.1* (Nextclade)"
"2022-12-14",0.000011408362329587588,3.953611751793856e-7,0.0003290935597377981,"XBB.1.22.1* (Nextclade)"
"2022-12-14",0,0,0.0003066791936685229,"XBB.1.16* (Nextclade)"
"2022-12-14",0.000011408362329587588,3.953611751793856e-7,0.0003290935597377981,"EG.5.1* (Nextclade)"
"2022-12-15",0.007989056716555165,0.006568807313263817,0.009713377435104998,"BA.5.2.48*"
"2022-12-15",0.0035174839644113386,0.0026189285879177934,0.0047228741658506615,"BF.7.14* (Nextclade)"
"2022-12-15",0.11060532910315654,0.10521092819547681,0.11624038268604726,"BA.2.75* (Nextclade)"
"2022-12-15",0.024875278754856657,0.022280377160109097,0.02776381568612071,"XBB.1.5* (Nextclade)"
"2022-12-15",0.0000804653194473182,0.000014204246051322215,0.0004556853550551612,"XBB.1.9.1* (Nextclade)"
"2022-12-15",0.000022990091270662342,0.0000014947979231718412,0.00035347986752006796,"XBB.1.22.1* (Nextclade)"
"2022-12-15",0,0,0.0003090086911779423,"XBB.1.16* (Nextclade)"
"2022-12-15",0,0,0.0003090086911779423,"EG.5.1* (Nextclade)"
"2022-12-16",0.009469408776468109,0.007898882931667836,0.011348628471876464,"BA.5.2.48*"
"2022-12-16",0.0038509709362892558,0.002897389765290165,0.0051167816746128135,"BF.7.14* (Nextclade)"
"2022-12-16",0.11287207519342643,0.10737947049330332,0.11860830182442315,"BA.2.75* (Nextclade)"
"2022-12-16",0.026769515292685495,0.024051399650354247,0.029785437724568955,"XBB.1.5* (Nextclade)"
"2022-12-16",0.00008193555183594161,0.000014463783379495645,0.00046400876424743,"XBB.1.9.1* (Nextclade)"
"2022-12-16",0.000023410157667411886,0.0000015221103513445977,0.00035993647932098394,"XBB.1.22.1* (Nextclade)"
"2022-12-16",0,0,0.0003146530064904898,"XBB.1.16* (Nextclade)"
"2022-12-16",0,0,0.0003146530064904898,"EG.5.1* (Nextclade)"
"2022-12-17",0.011354103900093337,0.009614768485152216,0.013403830935741764,"BA.5.2.48*"
"2022-12-17",0.004359692340410449,0.00333245837572895,0.0057017608296632445,"BF.7.14* (Nextclade)"
"2022-12-17",0.11211143798957929,0.1066105556194057,0.11785871014912218,"BA.2.75* (Nextclade)"
"2022-12-17",0.028662909533430217,0.025835205064285962,0.031790010937199444,"XBB.1.5* (Nextclade)"
"2022-12-17",0.00008270419073949362,0.000014599469781242177,0.0004683602119426291,"XBB.1.9.1* (Nextclade)"
"2022-12-17",0.00002362976878271246,0.0000015363893155226703,0.00036331197302066464,"XBB.1.22.1* (Nextclade)"
"2022-12-17",0,0,0.0003176038345811137,"XBB.1.16* (Nextclade)"
"2022-12-17",0,0,0.0003176038345811137,"EG.5.1* (Nextclade)"
"2022-12-18",0.01324693335883886,0.011347771540609383,0.01545896876301722,"BA.5.2.48*"
"2022-12-18",0.005368116496496975,0.004207517264645716,0.006846653635107185,"BF.7.14* (Nextclade)"
"2022-12-18",0.11195332488462734,0.1064240207578191,0.11773205641740275,"BA.2.75* (Nextclade)"
"2022-12-18",0.029925157217665765,0.027018029347227992,0.03313443829843778,"XBB.1.5* (Nextclade)"
"2022-12-18",0.00008369001219483034,0.000014773495054251176,0.000473941142919932,"XBB.1.9.1* (Nextclade)"
"2022-12-18",0.000023911432055665813,0.0000015547028689799019,0.0003676411991122314,"XBB.1.22.1* (Nextclade)"
"2022-12-18",0,0,0.00032138840758402256,"XBB.1.16* (Nextclade)"
"2022-12-18",0,0,0.00032138840758402256,"EG.5.1* (Nextclade)"
"2022-12-19",0.013592731003150877,0.011648310834267492,0.015856520516458084,"BA.5.2.48*"
"2022-12-19",0.005849881536845705,0.004620862332320252,0.007403353950522425,"BF.7.14* (Nextclade)"
"2022-12-19",0.11256442197308324,0.10696355329691526,0.11841967633476144,"BA.2.75* (Nextclade)"
"2022-12-19",0.030971397865220684,0.027982682470565026,0.0342680719741627,"XBB.1.5* (Nextclade)"
"2022-12-19",0.00007327617791455998,0.000011587896370126395,0.0004632105203706391,"XBB.1.9.1* (Nextclade)"
"2022-12-19",0.00002442539263818666,0.0000015881202362201428,0.0003755408008081232,"XBB.1.22.1* (Nextclade)"
"2022-12-19",0,0,0.0003282941731961323,"XBB.1.16* (Nextclade)"
"2022-12-19",0,0,0.0003282941731961323,"EG.5.1* (Nextclade)"
"2022-12-20",0.014172243417349427,0.012162007831963443,0.016509194078214915,"BA.5.2.48*"
"2022-12-20",0.0067046094189755455,0.005364890258152649,0.00837606557626203,"BF.7.14* (Nextclade)"
"2022-12-20",0.11332791294014634,0.10764376943870291,0.1192720901642371,"BA.2.75* (Nextclade)"
"2022-12-20",0.031208956157358185,0.028174215523263355,0.03455895482106935,"XBB.1.5* (Nextclade)"
"2022-12-20",0.00010006879729814246,0.000019364275036774774,0.0005169518139788697,"XBB.1.9.1* (Nextclade)"
"2022-12-20",0.000012508599662267807,4.334903376472923e-7,0.0003608210869018736,"XBB.1.22.1* (Nextclade)"
"2022-12-20",0,0,0.0003362457898429318,"XBB.1.16* (Nextclade)"
"2022-12-20",0,0,0.0003362457898429318,"EG.5.1* (Nextclade)"
"2022-12-21",0.015868673050615595,0.013693438981611567,0.018383007750928375,"BA.5.2.48*"
"2022-12-21",0.007413197837274445,0.00597117197414568,0.009200246809401905,"BF.7.14* (Nextclade)"
"2022-12-21",0.11405120187609928,0.10823613330623,0.1201366009819439,"BA.2.75* (Nextclade)"
"2022-12-21",0.031151065077193667,0.02806000552047107,0.034570521002774635,"XBB.1.5* (Nextclade)"
"2022-12-21",0.00013028467200833823,0.000029179245732898483,0.0005815143860631762,"XBB.1.9.1* (Nextclade)"
"2022-12-21",0.000013028467200833821,4.515065549573004e-7,0.0003758118455170323,"XBB.1.22.1* (Nextclade)"
"2022-12-21",0.000013028467200833821,4.515065549573004e-7,0.0003758118455170323,"XBB.1.16* (Nextclade)"
"2022-12-21",0,0,0.0003502155432137579,"EG.5.1* (Nextclade)"
"2022-12-22",0.018206026223624418,0.01574987204794358,0.021037024880398762,"BA.5.2.48*"
"2022-12-22",0.008466236359952532,0.006840273393461936,0.01047462154133183,"BF.7.14* (Nextclade)"
"2022-12-22",0.11595125763408494,0.10978414550311681,0.12241716667697455,"BA.2.75* (Nextclade)"
"2022-12-22",0.03376364004746881,0.030377967413385863,0.03751205305591446,"XBB.1.5* (Nextclade)"
"2022-12-22",0.0001157775912472141,0.00002240412382145727,0.0005980700824767256,"XBB.1.9.1* (Nextclade)"
"2022-12-22",0,0,0.00038900910087710024,"XBB.1.22.1* (Nextclade)"
"2022-12-22",0.000014472198905901762,5.015396573490925e-7,0.00041744069939738646,"XBB.1.16* (Nextclade)"
"2022-12-22",0,0,0.00038900910087710024,"EG.5.1* (Nextclade)"
"2022-12-23",0.01976565445633574,0.01719832942979266,0.02270736880287425,"BA.5.2.48*"
"2022-12-23",0.009266510049595406,0.007556431479183857,0.011359163042903594,"BF.7.14* (Nextclade)"
"2022-12-23",0.11599814379767395,0.10982379730543236,0.12247185703691033,"BA.2.75* (Nextclade)"
"2022-12-23",0.03693552597233098,0.03338799619661321,0.040844059485399105,"XBB.1.5* (Nextclade)"
"2022-12-23",0.00013051422605063953,0.000027313107406132756,0.000623412163762734,"XBB.1.9.1* (Nextclade)"
"2022-12-23",0,0,0.00038979856758431555,"XBB.1.22.1* (Nextclade)"
"2022-12-23",0.00001450158067229328,5.025578943187564e-7,0.00041828786564383584,"XBB.1.16* (Nextclade)"
"2022-12-23",0,0,0.00038979856758431555,"EG.5.1* (Nextclade)"
"2022-12-24",0.020962710700283316,0.018331342541375823,0.023962577827941995,"BA.5.2.48*"
"2022-12-24",0.010016312279998855,0.008242770928013569,0.012166773107070669,"BF.7.14* (Nextclade)"
"2022-12-24",0.12166957616690038,0.1154022532064636,0.1282279294378032,"BA.2.75* (Nextclade)"
"2022-12-24",0.03939272529548121,0.03575073198082099,0.04338904030809534,"XBB.1.5* (Nextclade)"
"2022-12-24",0.00015739919297141057,0.00003741577134577101,0.000661886048984298,"XBB.1.9.1* (Nextclade)"
"2022-12-24",0,0,0.0003846245135633116,"XBB.1.22.1* (Nextclade)"
"2022-12-24",0.000014309017542855506,4.958845414054037e-7,0.00041273565690979323,"XBB.1.16* (Nextclade)"
"2022-12-24",0,0,0.0003846245135633116,"EG.5.1* (Nextclade)"
"2022-12-25",0.020770917848081306,0.018150009929577424,0.02376113256992773,"BA.5.2.48*"
"2022-12-25",0.010191941055890826,0.008400093502086025,0.012361247856717541,"BF.7.14* (Nextclade)"
"2022-12-25",0.12628832728888634,0.11991035598462381,0.1329542908464591,"BA.2.75* (Nextclade)"
"2022-12-25",0.0427746161895615,0.03897490442735801,0.04692667811412131,"XBB.1.5* (Nextclade)"
"2022-12-25",0.00020068519659981939,0.000055036845118705594,0.0007314923252444755,"XBB.1.9.1* (Nextclade)"
"2022-12-25",0,0,0.000385313430566674,"XBB.1.22.1* (Nextclade)"
"2022-12-25",0.000028669313799974194,0.0000018640571764082957,0.00044076590764690953,"XBB.1.16* (Nextclade)"
"2022-12-25",0,0,0.000385313430566674,"EG.5.1* (Nextclade)"
"2022-12-26",0.021340895744711326,0.018683570184068143,0.024366782560939108,"BA.5.2.48*"
"2022-12-26",0.010670447872355663,0.0088340629241621,0.012883610181563605,"BF.7.14* (Nextclade)"
"2022-12-26",0.12777324224065081,0.1213646774650482,0.13446841675579954,"BA.2.75* (Nextclade)"
"2022-12-26",0.04642002893195262,0.042462788990193706,0.0507265195244538,"XBB.1.5* (Nextclade)"
"2022-12-26",0.00024348672997321646,0.00007431416036479227,0.0007974652844253871,"XBB.1.9.1* (Nextclade)"
"2022-12-26",0,0,0.0003849934664441576,"XBB.1.22.1* (Nextclade)"
"2022-12-26",0.000028645497643907816,0.0000018625086653581492,0.00044039989640774313,"XBB.1.16* (Nextclade)"
"2022-12-26",0,0,0.0003849934664441576,"EG.5.1* (Nextclade)"
"2022-12-27",0.021325533848250797,0.01868004251238848,0.024336391642281636,"BA.5.2.48*"
"2022-12-27",0.010648568832348932,0.008821483424569326,0.012849170297174162,"BF.7.14* (Nextclade)"
"2022-12-27",0.12857791912766925,0.1221789028443867,0.13526043741444263,"BA.2.75* (Nextclade)"
"2022-12-27",0.04967912312585188,0.045602765538915915,0.05409920521755534,"XBB.1.5* (Nextclade)"
"2022-12-27",0.00021297137664697864,0.00006071944537495179,0.0007467047308883977,"XBB.1.9.1* (Nextclade)"
"2022-12-27",0,0,0.0003816439814576325,"XBB.1.22.1* (Nextclade)"
"2022-12-27",0.00005679236710586096,0.000006598918220269712,0.0004885864485188872,"XBB.1.16* (Nextclade)"
"2022-12-27",0.00002839618355293048,0.0000018462984248077878,0.00043656837567358694,"EG.5.1* (Nextclade)"
"2022-12-28",0.020541484224309063,0.017957591173852636,0.023488277625563478,"BA.5.2.48*"
"2022-12-28",0.01040449406563701,0.008607124769924366,0.01257243636194648,"BF.7.14* (Nextclade)"
"2022-12-28",0.13004913624396355,0.12364423363704959,0.1367340532709319,"BA.2.75* (Nextclade)"
"2022-12-28",0.051022850465316,0.04690870770516794,0.05547682234457526,"XBB.1.5* (Nextclade)"
"2022-12-28",0.00025342475396680135,0.00007971234266613089,0.000805393472121193,"XBB.1.9.1* (Nextclade)"
"2022-12-28",0,0,0.0003784481230986922,"XBB.1.22.1* (Nextclade)"
"2022-12-28",0.00005631661199262252,0.0000065436381621955414,0.0004844950830895259,"XBB.1.16* (Nextclade)"
"2022-12-28",0.00007039576499077815,0.000009723352084378533,0.0005094630187056001,"EG.5.1* (Nextclade)"
"2022-12-29",0.0205330145559384,0.017951004143455344,0.02347753378280823,"BA.5.2.48*"
"2022-12-29",0.009872723437170381,0.008126764734249621,0.011989250841001494,"BF.7.14* (Nextclade)"
"2022-12-29",0.13207228746220379,0.1256270782777958,0.13879567437917992,"BA.2.75* (Nextclade)"
"2022-12-29",0.05919414949722242,0.05476943703004129,0.06395214039877274,"XBB.1.5* (Nextclade)"
"2022-12-29",0.0003094015891990718,0.00010764671109242864,0.0008889556732768002,"XBB.1.9.1* (Nextclade)"
"2022-12-29",0,2.7094807703506693e-20,0.00037803313407599114,"XBB.1.22.1* (Nextclade)"
"2022-12-29",0.00005625483439983123,0.000006536459955060706,0.00048396381053788287,"XBB.1.16* (Nextclade)"
"2022-12-29",0.00007031854299978904,0.000009712685787479277,0.0005089043688097023,"EG.5.1* (Nextclade)"
"2022-12-30",0.023603048667981893,0.020814064397548356,0.026755532021344737,"BA.5.2.48*"
"2022-12-30",0.010900265410108294,0.009050188911306357,0.013123533434354077,"BF.7.14* (Nextclade)"
"2022-12-30",0.13530238301375308,0.12875913800152125,0.14212389859205452,"BA.2.75* (Nextclade)"
"2022-12-30",0.06514611749010034,0.06048892778261866,0.07013510820314812,"XBB.1.5* (Nextclade)"
"2022-12-30",0.00045417772542117885,0.00018703051184542393,0.0011024870093465896,"XBB.1.9.1* (Nextclade)"
"2022-12-30",0,0,0.0003815086157803433,"XBB.1.22.1* (Nextclade)"
"2022-12-30",0.00009935137743588289,0.000017538173133707082,0.000562597390705439,"XBB.1.16* (Nextclade)"
"2022-12-30",0.00011354443135529471,0.00002197197859325645,0.0005865388635400043,"EG.5.1* (Nextclade)"
"2022-12-31",0.02322977086085109,0.020448911917066315,0.026378616499223316,"BA.5.2.48*"
"2022-12-31",0.011557457072302303,0.009637829603554433,0.01385408030522025,"BF.7.14* (Nextclade)"
"2022-12-31",0.13494228450008616,0.12836982504786096,0.141796507313046,"BA.2.75* (Nextclade)"
"2022-12-31",0.06954574168724517,0.06471187128343044,0.07471185062024326,"XBB.1.5* (Nextclade)"
"2022-12-31",0.0007178544765405158,0.000350215286739805,0.0014708557866427619,"XBB.1.9.1* (Nextclade)"
"2022-12-31",0,0,0.0003859161836214996,"XBB.1.22.1* (Nextclade)"
"2022-12-31",0.0003589272382702579,0.00013264598894981687,0.0009708476395522164,"XBB.1.16* (Nextclade)"
"2022-12-31",0.00014357089530810316,0.00003215495939695636,0.0006407922021767566,"EG.5.1* (Nextclade)"
"2023-01-01",0.02586144621830528,0.022912288449520465,0.0291788690907755,"BA.5.2.48*"
"2023-01-01",0.012136097666690746,0.010159510399000152,0.014491610565178841,"BF.7.14* (Nextclade)"
"2023-01-01",0.13567868236653904,0.12907020256256857,0.14257013183569064,"BA.2.75* (Nextclade)"
"2023-01-01",0.07325001805966914,0.06827857729903529,0.07855291705143295,"XBB.1.5* (Nextclade)"
"2023-01-01",0.000823520913096872,0.0004197712515239548,0.0016149827241291573,"XBB.1.9.1* (Nextclade)"
"2023-01-01",0,0,0.0003883517810860941,"XBB.1.22.1* (Nextclade)"
"2023-01-01",0.0003467456476197356,0.00012573917469838373,0.0009558345830475074,"XBB.1.16* (Nextclade)"
"2023-01-01",0.00014447735317488984,0.00003235797905392261,0.0006448362923070869,"EG.5.1* (Nextclade)"
"2023-01-02",0.026258364853069534,0.023276183054407557,0.0296110450899736,"BA.5.2.48*"
"2023-01-02",0.012321792260692464,0.010322687549653738,0.014702294765226952,"BF.7.14* (Nextclade)"
"2023-01-02",0.13585976141984288,0.12922510046496866,0.14277920500661134,"BA.2.75* (Nextclade)"
"2023-01-02",0.07803316846086704,0.07289159173277689,0.08350475218111596,"XBB.1.5* (Nextclade)"
"2023-01-02",0.0008583066627873146,0.0004423948278107871,0.001664581522929641,"XBB.1.9.1* (Nextclade)"
"2023-01-02",0,0,0.00039103427982129706,"XBB.1.22.1* (Nextclade)"
"2023-01-02",0.00034914169333721264,0.0001266080959334654,0.0009624365178210375,"XBB.1.16* (Nextclade)"
"2023-01-02",0.00014547570555717196,0.00003258158041526162,0.0006492903385448713,"EG.5.1* (Nextclade)"
"2023-01-03",0.026756241911326323,0.023745503857683856,0.030136933014623293,"BA.5.2.48*"
"2023-01-03",0.011982143116811353,0.010013329184139264,0.014332459586714922,"BF.7.14* (Nextclade)"
"2023-01-03",0.13644229231194288,0.129796561517305,0.14337223030506088,"BA.2.75* (Nextclade)"
"2023-01-03",0.07973069260858819,0.07453711591997321,0.08525281015862644,"XBB.1.5* (Nextclade)"
"2023-01-03",0.0008870275851037531,0.0004620641716218689,0.0017021670191057368,"XBB.1.9.1* (Nextclade)"
"2023-01-03",0,0,0.0003908694444789536,"XBB.1.22.1* (Nextclade)"
"2023-01-03",0.00031991158807020606,0.0001113035369783925,0.0009191389963115503,"XBB.1.16* (Nextclade)"
"2023-01-03",0.00011633148657098402,0.000022511309746295614,0.0006009301670275632,"EG.5.1* (Nextclade)"
"2023-01-04",0.02730040546585285,0.02426921017911842,0.030698282193504952,"BA.5.2.48*"
"2023-01-04",0.01209182863656696,0.010120275556887728,0.014441860719358874,"BF.7.14* (Nextclade)"
"2023-01-04",0.1344963421496905,0.12791727184150964,0.14135894011364036,"BA.2.75* (Nextclade)"
"2023-01-04",0.08356059622238576,0.07826981091219562,0.08917442094787847,"XBB.1.5* (Nextclade)"
"2023-01-04",0.0009090515562096879,0.00047834066959208767,0.001726916124024533,"XBB.1.9.1* (Nextclade)"
"2023-01-04",0,0,0.0003878588485770223,"XBB.1.22.1* (Nextclade)"
"2023-01-04",0.0003318759649654416,0.00011795492142927796,0.0009333984150193439,"XBB.1.16* (Nextclade)"
"2023-01-04",0.0000721469489055308,0.000009965234621890947,0.0005221315461011311,"EG.5.1* (Nextclade)"
"2023-01-05",0.028496880648358692,0.025382939834090793,0.03198029994413999,"BA.5.2.48*"
"2023-01-05",0.01287096962276252,0.010822526858026036,0.015301135619133977,"BF.7.14* (Nextclade)"
"2023-01-05",0.13741181272229025,0.13073762939253716,0.14437012679763475,"BA.2.75* (Nextclade)"
"2023-01-05",0.0880415136143665,0.08259181848115855,0.09381402696393244,"XBB.1.5* (Nextclade)"
"2023-01-05",0.0010349250772549703,0.000564621368476609,0.0018962269589917317,"XBB.1.9.1* (Nextclade)"
"2023-01-05",0,0,0.0003918091592071231,"XBB.1.22.1* (Nextclade)"
"2023-01-05",0.0003498338289312576,0.0001268590976676746,0.0009643435832052122,"XBB.1.16* (Nextclade)"
"2023-01-05",0.0000874584572328144,0.00001383070487880572,0.0005528268347447582,"EG.5.1* (Nextclade)"
"2023-01-06",0.02548075485240901,0.0225064922837985,0.028836474910449654,"BA.5.2.48*"
