date,proportion,variant
2022-12-16,2.34101576674e-05,XBB.1.22.1*
2022-12-16,0.0,XBB.1.16*
2022-12-16,0.0,EG.5.1*
2022-12-17,0.0113541039000933,BA.5.2.48*
2022-12-17,0.0043596923404104,BF.7.14*
2022-12-17,0.1121114379895792,BA.2.75*
2022-12-17,0.0286629095334302,XBB.1.5*
2022-12-17,8.27041907394e-05,XBB.1.9.1*
2022-12-17,2.36297687827e-05,XBB.1.22.1*
2022-12-17,0.0,XBB.1.16*
2022-12-17,0.0,EG.5.1*
2022-12-18,0.0132469333588388,BA.5.2.48*
2022-12-18,0.0053681164964969,BF.7.14*
2022-12-18,0.1119533248846273,BA.2.75*
2022-12-18,0.0299251572176657,XBB.1.5*
2022-12-18,8.36900121948e-05,XBB.1.9.1*
2022-12-18,2.39114320556e-05,XBB.1.22.1*
2022-12-18,0.0,XBB.1.16*
2022-12-18,0.0,EG.5.1*
2022-12-19,0.0135927310031508,BA.5.2.48*
2022-12-19,0.0058498815368457,BF.7.14*
2022-12-19,0.1125644219730832,BA.2.75*
2022-12-19,0.0309713978652206,XBB.1.5*
2022-12-19,7.32761779145e-05,XBB.1.9.1*
2022-12-19,2.44253926381e-05,XBB.1.22.1*
2022-12-19,0.0,XBB.1.16*
2022-12-19,0.0,EG.5.1*
2022-12-20,0.0141722434173494,BA.5.2.48*
2022-12-20,0.0067046094189755,BF.7.14*
2022-12-20,0.1133279129401463,BA.2.75*
2022-12-20,0.0312089561573581,XBB.1.5*
2022-12-20,0.0001000687972981,XBB.1.9.1*
2022-12-20,1.25085996622e-05,XBB.1.22.1*
2022-12-20,0.0,XBB.1.16*
2022-12-20,0.0,EG.5.1*
2022-12-21,0.0158686730506155,BA.5.2.48*
2022-12-21,0.0074131978372744,BF.7.14*
2022-12-21,0.1140512018760992,BA.2.75*
2022-12-21,0.0311510650771936,XBB.1.5*
2022-12-21,0.0001302846720083,XBB.1.9.1*
2022-12-21,1.30284672008e-05,XBB.1.22.1*
2022-12-21,1.30284672008e-05,XBB.1.16*
2022-12-21,0.0,EG.5.1*
2022-12-22,0.0182060262236244,BA.5.2.48*
2022-12-22,0.0084662363599525,BF.7.14*
2022-12-22,0.1159512576340849,BA.2.75*
2022-12-22,0.0337636400474688,XBB.1.5*
2022-12-22,0.0001157775912472,XBB.1.9.1*
2022-12-22,0.0,XBB.1.22.1*
2022-12-22,1.44721989059e-05,XBB.1.16*
2022-12-22,0.0,EG.5.1*
2022-12-23,0.0197656544563357,BA.5.2.48*
2022-12-23,0.0092665100495954,BF.7.14*
2022-12-23,0.1159981437976739,BA.2.75*
2022-12-23,0.0369355259723309,XBB.1.5*
2022-12-23,0.0001305142260506,XBB.1.9.1*
2022-12-23,0.0,XBB.1.22.1*
2022-12-23,1.45015806722e-05,XBB.1.16*
2022-12-23,0.0,EG.5.1*
2022-12-24,0.0209627107002833,BA.5.2.48*
2022-12-24,0.0100163122799988,BF.7.14*
2022-12-24,0.1216695761669003,BA.2.75*
2022-12-24,0.0393927252954812,XBB.1.5*
2022-12-24,0.0001573991929714,XBB.1.9.1*
2022-12-24,0.0,XBB.1.22.1*
2022-12-24,1.43090175428e-05,XBB.1.16*
2022-12-24,0.0,EG.5.1*
2022-12-25,0.0207709178480813,BA.5.2.48*
2022-12-25,0.0101919410558908,BF.7.14*
2022-12-25,0.1262883272888863,BA.2.75*
2022-12-25,0.0427746161895615,XBB.1.5*
2022-12-25,0.0002006851965998,XBB.1.9.1*
2022-12-25,0.0,XBB.1.22.1*
2022-12-25,2.86693137999e-05,XBB.1.16*
2022-12-25,0.0,EG.5.1*
2022-12-26,0.0213408957447113,BA.5.2.48*
2022-12-26,0.0106704478723556,BF.7.14*
2022-12-26,0.1277732422406508,BA.2.75*
2022-12-26,0.0464200289319526,XBB.1.5*
2022-12-26,0.0002434867299732,XBB.1.9.1*
2022-12-26,0.0,XBB.1.22.1*
2022-12-26,2.86454976439e-05,XBB.1.16*
2022-12-26,0.0,EG.5.1*
2022-12-27,0.0213255338482507,BA.5.2.48*
2022-12-27,0.0106485688323489,BF.7.14*
2022-12-27,0.1285779191276692,BA.2.75*
2022-12-27,0.0496791231258518,XBB.1.5*
2022-12-27,0.0002129713766469,XBB.1.9.1*
2022-12-27,0.0,XBB.1.22.1*
2022-12-27,5.67923671058e-05,XBB.1.16*
2022-12-27,2.83961835529e-05,EG.5.1*
2022-12-28,0.020541484224309,BA.5.2.48*
2022-12-28,0.010404494065637,BF.7.14*
2022-12-28,0.1300491362439635,BA.2.75*
2022-12-28,0.051022850465316,XBB.1.5*
2022-12-28,0.0002534247539668,XBB.1.9.1*
2022-12-28,0.0,XBB.1.22.1*
2022-12-28,5.63166119926e-05,XBB.1.16*
2022-12-28,7.03957649907e-05,EG.5.1*
2022-12-29,0.0205330145559384,BA.5.2.48*
2022-12-29,0.0098727234371703,BF.7.14*
2022-12-29,0.1320722874622037,BA.2.75*
2022-12-29,0.0591941494972224,XBB.1.5*
2022-12-29,0.000309401589199,XBB.1.9.1*
2022-12-29,0.0,XBB.1.22.1*
2022-12-29,5.62548343998e-05,XBB.1.16*
2022-12-29,7.03185429997e-05,EG.5.1*
2022-12-30,0.0236030486679818,BA.5.2.48*
2022-12-30,0.0109002654101082,BF.7.14*
2022-12-30,0.135302383013753,BA.2.75*
2022-12-30,0.0651461174901003,XBB.1.5*
2022-12-30,0.0004541777254211,XBB.1.9.1*
2022-12-30,0.0,XBB.1.22.1*
2022-12-30,9.93513774358e-05,XBB.1.16*
2022-12-30,0.0001135444313552,EG.5.1*
2022-12-31,0.023229770860851,BA.5.2.48*
2022-12-31,0.0115574570723023,BF.7.14*
2022-12-31,0.1349422845000861,BA.2.75*
2022-12-31,0.0695457416872451,XBB.1.5*
2022-12-31,0.0007178544765405,XBB.1.9.1*
2022-12-31,0.0,XBB.1.22.1*
2022-12-31,0.0003589272382702,XBB.1.16*
2022-12-31,0.0001435708953081,EG.5.1*
2023-01-01,0.0258614462183052,BA.5.2.48*
2023-01-01,0.0121360976666907,BF.7.14*
2023-01-01,0.135678682366539,BA.2.75*
2023-01-01,0.0732500180596691,XBB.1.5*
2023-01-01,0.0008235209130968,XBB.1.9.1*
2023-01-01,0.0,XBB.1.22.1*
2023-01-01,0.0003467456476197,XBB.1.16*
2023-01-01,0.0001444773531748,EG.5.1*
2023-01-02,0.0262583648530695,BA.5.2.48*
2023-01-02,0.0123217922606924,BF.7.14*
2023-01-02,0.1358597614198428,BA.2.75*
2023-01-02,0.078033168460867,XBB.1.5*
2023-01-02,0.0008583066627873,XBB.1.9.1*
2023-01-02,0.0,XBB.1.22.1*
2023-01-02,0.0003491416933372,XBB.1.16*
2023-01-02,0.0001454757055571,EG.5.1*
2023-01-03,0.0267562419113263,BA.5.2.48*
2023-01-03,0.0119821431168113,BF.7.14*
2023-01-03,0.1364422923119428,BA.2.75*
2023-01-03,0.0797306926085881,XBB.1.5*
2023-01-03,0.0008870275851037,XBB.1.9.1*
2023-01-03,0.0,XBB.1.22.1*
2023-01-03,0.0003199115880702,XBB.1.16*
2023-01-03,0.0001163314865709,EG.5.1*
2023-01-04,0.0273004054658528,BA.5.2.48*
2023-01-04,0.0120918286365669,BF.7.14*
2023-01-04,0.1344963421496905,BA.2.75*
2023-01-04,0.0835605962223857,XBB.1.5*
2023-01-04,0.0009090515562096,XBB.1.9.1*
2023-01-04,0.0,XBB.1.22.1*
2023-01-04,0.0003318759649654,XBB.1.16*
2023-01-04,7.21469489055e-05,EG.5.1*
2023-01-05,0.0284968806483586,BA.5.2.48*
2023-01-05,0.0128709696227625,BF.7.14*
2023-01-05,0.1374118127222902,BA.2.75*
2023-01-05,0.0880415136143665,XBB.1.5*
2023-01-05,0.0010349250772549,XBB.1.9.1*
2023-01-05,0.0,XBB.1.22.1*
2023-01-05,0.0003498338289312,XBB.1.16*
2023-01-05,8.74584572328e-05,EG.5.1*
2023-01-06,0.025480754852409,BA.5.2.48*
2023-01-06,0.0117684002751443,BF.7.14*
2023-01-06,0.1351197774919998,BA.2.75*
2023-01-06,0.093279899512516,XBB.1.5*
2023-01-06,0.0009719771510602,XBB.1.9.1*
2023-01-06,0.0,XBB.1.22.1*
2023-01-06,0.0003140233872656,XBB.1.16*
2023-01-06,4.4860483895e-05,EG.5.1*
2023-01-07,0.0255964409355076,BA.5.2.48*
2023-01-07,0.0111220765386844,BF.7.14*
2023-01-07,0.1384463555618215,BA.2.75*
2023-01-07,0.1009602581574948,XBB.1.5*
2023-01-07,0.0008302395162679,XBB.1.9.1*
2023-01-07,0.0,XBB.1.22.1*
2023-01-07,6.26595861334e-05,XBB.1.16*
2023-01-07,3.13297930667e-05,EG.5.1*
2023-01-08,0.0237342549671586,BA.5.2.48*
2023-01-08,0.0107942539843737,BF.7.14*
2023-01-08,0.1355751748538107,BA.2.75*
2023-01-08,0.1092529196900951,XBB.1.5*
2023-01-08,0.0009664051366889,XBB.1.9.1*
2023-01-08,1.63797480794e-05,XBB.1.22.1*
2023-01-08,6.55189923178e-05,XBB.1.16*
2023-01-08,3.27594961589e-05,EG.5.1*
2023-01-09,0.0230995875073659,BA.5.2.48*
2023-01-09,0.0102533883323512,BF.7.14*
2023-01-09,0.135937368465359,BA.2.75*
2023-01-09,0.1160872127283441,XBB.1.5*
2023-01-09,0.0011953868170721,XBB.1.9.1*
2023-01-09,1.68364340432e-05,XBB.1.22.1*
2023-01-09,6.7345736173e-05,XBB.1.16*
2023-01-09,3.36728680865e-05,EG.5.1*
2023-01-10,0.022125567322239,BA.5.2.48*
2023-01-10,0.0099195433915554,BF.7.14*
2023-01-10,0.1372404070966854,BA.2.75*
2023-01-10,0.1225416036308623,XBB.1.5*
2023-01-10,0.001358135057076,XBB.1.9.1*
2023-01-10,1.71915830009e-05,XBB.1.22.1*
2023-01-10,6.87663320038e-05,XBB.1.16*
2023-01-10,3.43831660019e-05,EG.5.1*
2023-01-11,0.0221048410996635,BA.5.2.48*
2023-01-11,0.0096054948311629,BF.7.14*
2023-01-11,0.1361330474347576,BA.2.75*
2023-01-11,0.1289855830413332,XBB.1.5*
2023-01-11,0.0015863884385405,XBB.1.9.1*
2023-01-11,1.74328399839e-05,XBB.1.22.1*
2023-01-11,3.48656799679e-05,XBB.1.16*
2023-01-11,5.22985199518e-05,EG.5.1*
2023-01-12,0.0216053259640748,BA.5.2.48*
2023-01-12,0.0093670931505374,BF.7.14*
2023-01-12,0.1359484630430491,BA.2.75*
2023-01-12,0.1390528828036678,XBB.1.5*
2023-01-12,0.0019739085183124,XBB.1.9.1*
2023-01-12,1.79446228937e-05,XBB.1.22.1*
2023-01-12,1.79446228937e-05,XBB.1.16*
2023-01-12,3.58892457874e-05,EG.5.1*
2023-01-13,0.0214291019832132,BA.5.2.48*
2023-01-13,0.009526108593924,BF.7.14*
2023-01-13,0.1378964569561019,BA.2.75*
2023-01-13,0.15165639159177,XBB.1.5*
2023-01-13,0.0024883012701478,XBB.1.9.1*
2023-01-13,1.85694124637e-05,XBB.1.22.1*
2023-01-13,1.85694124637e-05,XBB.1.16*
2023-01-13,3.71388249275e-05,EG.5.1*
2023-01-14,0.0197629208155523,BA.5.2.48*
2023-01-14,0.0086486486486486,BF.7.14*
2023-01-14,0.1382076813655761,BA.2.75*
2023-01-14,0.1642674253200569,XBB.1.5*
2023-01-14,0.0028828828828828,XBB.1.9.1*
2023-01-14,1.89663347558e-05,XBB.1.22.1*
2023-01-14,0.0,XBB.1.16*
2023-01-14,1.89663347558e-05,EG.5.1*
2023-01-15,0.0191066708132483,BA.5.2.48*
2023-01-15,0.0079692116311615,BF.7.14*
2023-01-15,0.1421240864562276,BA.2.75*
2023-01-15,0.1693943399160317,XBB.1.5*
2023-01-15,0.0031099362463069,XBB.1.9.1*
2023-01-15,1.94371015394e-05,XBB.1.22.1*
2023-01-15,0.0,XBB.1.16*
2023-01-15,1.94371015394e-05,EG.5.1*
2023-01-16,0.0198522622345337,BA.5.2.48*
2023-01-16,0.0084708338351599,BF.7.14*
2023-01-16,0.1418563571399895,BA.2.75*
2023-01-16,0.1788911638363643,XBB.1.5*
2023-01-16,0.0032919828174555,XBB.1.9.1*
2023-01-16,2.007306596e-05,XBB.1.22.1*
2023-01-16,0.0,XBB.1.16*
2023-01-16,2.007306596e-05,EG.5.1*
2023-01-17,0.0197309417040358,BA.5.2.48*
2023-01-17,0.0084794129637178,BF.7.14*
2023-01-17,0.1392172849571952,BA.2.75*
2023-01-17,0.1852629433346922,XBB.1.5*
2023-01-17,0.0037912759885854,XBB.1.9.1*
2023-01-17,4.07664084794e-05,XBB.1.22.1*
2023-01-17,0.0,XBB.1.16*
2023-01-17,2.03832042397e-05,EG.5.1*
2023-01-18,0.0181016907267447,BA.5.2.48*
2023-01-18,0.0080108733705389,BF.7.14*
2023-01-18,0.1393768405444922,BA.2.75*
2023-01-18,0.1937025062295352,XBB.1.5*
2023-01-18,0.003953952923248,XBB.1.9.1*
2023-01-18,4.11870096171e-05,XBB.1.22.1*
2023-01-18,0.0,XBB.1.16*
2023-01-18,0.0,EG.5.1*
2023-01-19,0.0138831244293185,BA.5.2.48*
2023-01-19,0.0065991533161783,BF.7.14*
2023-01-19,0.1384784593674773,BA.2.75*
2023-01-19,0.212625549929443,XBB.1.5*
2023-01-19,0.0041711629451315,XBB.1.9.1*
2023-01-19,8.30082178135e-05,XBB.1.22.1*
2023-01-19,2.07520544533e-05,XBB.1.16*
2023-01-19,0.0,EG.5.1*
2023-01-20,0.0119807794981313,BA.5.2.48*
2023-01-20,0.0061505605979711,BF.7.14*
2023-01-20,0.1399893219434063,BA.2.75*
2023-01-20,0.2261825947677522,XBB.1.5*
2023-01-20,0.0043139348638547,XBB.1.9.1*
2023-01-20,8.54244527495e-05,XBB.1.22.1*
2023-01-20,6.40683395621e-05,XBB.1.16*
2023-01-20,0.0,EG.5.1*
2023-01-21,0.0115785326562773,BA.5.2.48*
2023-01-21,0.0061066363158816,BF.7.14*
2023-01-21,0.1431885834354754,BA.2.75*
2023-01-21,0.2355979688320784,XBB.1.5*
2023-01-21,0.0047933811941866,XBB.1.9.1*
2023-01-21,0.0001094379268079,XBB.1.22.1*
2023-01-21,6.56627560847e-05,XBB.1.16*
2023-01-21,0.0,EG.5.1*
2023-01-22,0.0108741297380926,BA.5.2.48*
2023-01-22,0.0063874461266438,BF.7.14*
2023-01-22,0.1415847054923195,BA.2.75*
2023-01-22,0.25277931263123,XBB.1.5*
2023-01-22,0.0052823516410653,XBB.1.9.1*
2023-01-22,0.0001105094485578,XBB.1.22.1*
2023-01-22,0.0001105094485578,XBB.1.16*
2023-01-22,0.0,EG.5.1*
2023-01-23,0.009161116151446,BA.5.2.48*
2023-01-23,0.0052444070722046,BF.7.14*
2023-01-23,0.1453829302294704,BA.2.75*
2023-01-23,0.2614679914142196,XBB.1.5*
2023-01-23,0.0055099466707972,XBB.1.9.1*
2023-01-23,0.0001327697992963,XBB.1.22.1*
2023-01-23,0.0001327697992963,XBB.1.16*
2023-01-23,2.21282998827e-05,EG.5.1*
2023-01-24,0.0117217567240658,BA.5.2.48*
2023-01-24,0.0062897231202304,BF.7.14*
2023-01-24,0.1479404455587077,BA.2.75*
2023-01-24,0.2647841481383739,XBB.1.5*
2023-01-24,0.0056299619537727,XBB.1.9.1*
2023-01-24,0.0001099601944096,XBB.1.22.1*
2023-01-24,0.0001539442721734,XBB.1.16*
2023-01-24,2.19920388819e-05,EG.5.1*
2023-01-25,0.0118817534920495,BA.5.2.48*
2023-01-25,0.006764473337433,BF.7.14*
2023-01-25,0.149257664938944,BA.2.75*
2023-01-25,0.2672186594043749,XBB.1.5*
2023-01-25,0.005798120003514,XBB.1.9.1*
2023-01-25,0.0001098128788544,XBB.1.22.1*
2023-01-25,0.0001537380303962,XBB.1.16*
2023-01-25,0.0001537380303962,EG.5.1*
2023-01-26,0.0132473648306669,BA.5.2.48*
2023-01-26,0.0075479171709614,BF.7.14*
2023-01-26,0.1529168408775829,BA.2.75*
2023-01-26,0.2843342208921066,XBB.1.5*
2023-01-26,0.0075699227603811,XBB.1.9.1*
2023-01-26,8.80223576788e-05,XBB.1.22.1*
2023-01-26,0.0001980503047774,XBB.1.16*
2023-01-26,0.0001760447153577,EG.5.1*
2023-01-27,0.0130163251889996,BA.5.2.48*
2023-01-27,0.0074065958146159,BF.7.14*
2023-01-27,0.1564150323216829,BA.2.75*
2023-01-27,0.2930864468061794,XBB.1.5*
2023-01-27,0.0083926810562068,XBB.1.9.1*
2023-01-27,8.76520214747e-05,XBB.1.22.1*
2023-01-27,0.0001533910375808,XBB.1.16*
2023-01-27,0.0002410430590555,EG.5.1*
2023-01-28,0.0138192597759274,BA.5.2.48*
2023-01-28,0.0078686952351889,BF.7.14*
2023-01-28,0.1533632677972012,BA.2.75*
2023-01-28,0.3024325384715985,XBB.1.5*
2023-01-28,0.0096124504119621,XBB.1.9.1*
2023-01-28,0.0001089846985483,XBB.1.22.1*
2023-01-28,0.0001961724573869,XBB.1.16*
2023-01-28,0.0002615632765159,EG.5.1*
2023-01-29,0.014151658973192,BA.5.2.48*
2023-01-29,0.007498428797434,BF.7.14*
2023-01-29,0.153826149145049,BA.2.75*
2023-01-29,0.3103395964718375,XBB.1.5*
2023-01-29,0.0103374292958845,XBB.1.9.1*
2023-01-29,0.0001083587976507,XBB.1.22.1*
2023-01-29,0.0001733740762412,XBB.1.16*
2023-01-29,0.0002600611143618,EG.5.1*
2023-01-30,0.0154151305435181,BA.5.2.48*
2023-01-30,0.0079555009378436,BF.7.14*
2023-01-30,0.1546902960136257,BA.2.75*
2023-01-30,0.3193411379169092,XBB.1.5*
2023-01-30,0.0111678847853739,XBB.1.9.1*
2023-01-30,8.62384925511e-05,XBB.1.22.1*
2023-01-30,0.0002155962313778,XBB.1.16*
2023-01-30,0.0002371558545156,EG.5.1*
2023-01-31,0.0128406024201271,BA.5.2.48*
2023-01-31,0.0066597022721337,BF.7.14*
2023-01-31,0.1551536519543832,BA.2.75*
2023-01-31,0.3252807521546096,XBB.1.5*
2023-01-31,0.011447723513537,XBB.1.9.1*
2023-01-31,8.70549316618e-05,XBB.1.22.1*
2023-01-31,0.000326455993732,XBB.1.16*
2023-01-31,0.0002394010620701,EG.5.1*
2023-02-01,0.0127896642171208,BA.5.2.48*
2023-02-01,0.0063948321085604,BF.7.14*
2023-02-01,0.1545164856604019,BA.2.75*
2023-02-01,0.3303852073443021,XBB.1.5*
2023-02-01,0.0118575361470594,XBB.1.9.1*
2023-02-01,0.0001083869848908,XBB.1.22.1*
2023-02-01,0.000390193145607,XBB.1.16*
2023-02-01,0.0001083869848908,EG.5.1*
2023-02-02,0.0125395244076753,BA.5.2.48*
2023-02-02,0.005825789405293,BF.7.14*
2023-02-02,0.1525750422315588,BA.2.75*
2023-02-02,0.344912721444969,XBB.1.5*
2023-02-02,0.0129293541820071,XBB.1.9.1*
2023-02-02,0.0001082860484255,XBB.1.22.1*
2023-02-02,0.0004114869840169,XBB.1.16*
2023-02-02,8.66288387404e-05,EG.5.1*
2023-02-03,0.0135149722576048,BA.5.2.48*
2023-02-03,0.0059370884518232,BF.7.14*
2023-02-03,0.1511690666896953,BA.2.75*
2023-02-03,0.3591830566290291,XBB.1.5*
2023-02-03,0.0138819922709903,XBB.1.9.1*
2023-02-03,0.000280662363177,XBB.1.22.1*
2023-02-03,0.0004101988384896,XBB.1.16*
2023-02-03,2.1589412552e-05,EG.5.1*
2023-02-04,0.0122016597688332,BA.5.2.48*
2023-02-04,0.0056397829862972,BF.7.14*
2023-02-04,0.1502584007033645,BA.2.75*
2023-02-04,0.3717324641348401,XBB.1.5*
2023-02-04,0.0149893851993223,XBB.1.9.1*
2023-02-04,0.0002573285012759,XBB.1.22.1*
2023-02-04,0.0004717689190058,XBB.1.16*
2023-02-04,0.0,EG.5.1*
2023-02-05,0.0114878715408267,BA.5.2.48*
2023-02-05,0.005167406901264,BF.7.14*
2023-02-05,0.148594977792962,BA.2.75*
2023-02-05,0.3834984625896822,XBB.1.5*
2023-02-05,0.0155022207037922,XBB.1.9.1*
2023-02-05,0.0002562350529552,XBB.1.22.1*
2023-02-05,0.0005124701059104,XBB.1.16*
2023-02-05,0.0,EG.5.1*
2023-02-06,0.012391733127519,BA.5.2.48*
2023-02-06,0.0062601835177086,BF.7.14*
2023-02-06,0.1459137295257696,BA.2.75*
2023-02-06,0.3946273904467884,XBB.1.5*
2023-02-06,0.0164222622416602,XBB.1.9.1*
2023-02-06,0.0002787068004459,XBB.1.22.1*
2023-02-06,0.0004716576622931,XBB.1.16*
2023-02-06,0.0,EG.5.1*
2023-02-07,0.0124844747098376,BA.5.2.48*
2023-02-07,0.0067882992847659,BF.7.14*
2023-02-07,0.1450383314060559,BA.2.75*
2023-02-07,0.4033577455137265,XBB.1.5*
2023-02-07,0.0173883249817979,XBB.1.9.1*
2023-02-07,0.0002997987065827,XBB.1.22.1*
2023-02-07,0.0004282838665467,XBB.1.16*
2023-02-07,0.0,EG.5.1*
2023-02-08,0.0126147278548559,BA.5.2.48*
2023-02-08,0.0066595517609391,BF.7.14*
2023-02-08,0.1452081109925293,BA.2.75*
2023-02-08,0.407427961579509,XBB.1.5*
2023-02-08,0.0176307363927427,XBB.1.9.1*
2023-02-08,0.0002988260405549,XBB.1.22.1*
2023-02-08,0.0004268943436499,XBB.1.16*
2023-02-08,0.0,EG.5.1*
2023-02-09,0.0124133207773307,BA.5.2.48*
2023-02-09,0.0070627514767571,BF.7.14*
2023-02-09,0.1455782895300059,BA.2.75*
2023-02-09,0.4242359387038781,XBB.1.5*
2023-02-09,0.0181277287903432,XBB.1.9.1*
2023-02-09,0.0003424364352367,XBB.1.22.1*
2023-02-09,0.0005564592072596,XBB.1.16*
2023-02-09,0.0,EG.5.1*
2023-02-10,0.0120671112067111,BA.5.2.48*
2023-02-10,0.006969240696924,BF.7.14*
2023-02-10,0.1434286943428694,BA.2.75*
2023-02-10,0.4351043235104324,XBB.1.5*
2023-02-10,0.0195741019574101,XBB.1.9.1*
2023-02-10,0.000258120025812,XBB.1.22.1*
2023-02-10,0.000752850075285,XBB.1.16*
2023-02-10,0.0,EG.5.1*
2023-02-11,0.0123932920223599,BA.5.2.48*
2023-02-11,0.0068683104389652,BF.7.14*
2023-02-11,0.1405945313515621,BA.2.75*
2023-02-11,0.4478918403605321,XBB.1.5*
2023-02-11,0.0200415998613337,XBB.1.9.1*
2023-02-11,0.0002816657277809,XBB.1.22.1*
