date,proportion,variant
2023-01-18,0,XBB.1.5*
2023-01-19,0,XBB.1.9*
2023-01-19,0,XBB.1.16*
2023-01-19,0.992842536,BA.5.2*
2023-01-19,0.267893661,BF.7.14*
2023-01-19,0,XBB.1.22*
2023-01-19,0,XBB.1.5*
2023-01-20,0,XBB.1.9*
2023-01-20,0,XBB.1.16*
2023-01-20,0.996287129,BA.5.2*
2023-01-20,0.284653465,BF.7.14*
2023-01-20,0,XBB.1.22*
2023-01-20,0,XBB.1.5*
2023-01-21,0,XBB.1.9*
2023-01-21,0,XBB.1.16*
2023-01-21,0.997481108,BA.5.2*
2023-01-21,0.287153652,BF.7.14*
2023-01-21,0,XBB.1.22*
2023-01-21,0,XBB.1.5*
2023-01-22,0,XBB.1.9*
2023-01-22,0,XBB.1.16*
2023-01-22,0.99739922,BA.5.2*
2023-01-22,0.304291287,BF.7.14*
2023-01-22,0,XBB.1.22*
2023-01-22,0,XBB.1.5*
2023-01-23,0,XBB.1.9*
2023-01-23,0,XBB.1.16*
2023-01-23,0.995319813,BA.5.2*
2023-01-23,0.290171607,BF.7.14*
2023-01-23,0,XBB.1.22*
2023-01-23,0,XBB.1.5*
2023-01-24,0,XBB.1.9*
2023-01-24,0,XBB.1.16*
2023-01-24,0.989156627,BA.5.2*
2023-01-24,0.281927711,BF.7.14*
2023-01-24,0,XBB.1.22*
2023-01-24,0,XBB.1.5*
2023-01-25,0,XBB.1.9*
2023-01-25,0,XBB.1.16*
2023-01-25,0.987119438,BA.5.2*
2023-01-25,0.297423888,BF.7.14*
2023-01-25,0,XBB.1.22*
2023-01-25,0,XBB.1.5*
2023-01-26,0,XBB.1.9*
2023-01-26,0,XBB.1.16*
2023-01-26,0.984552008,BA.5.2*
2023-01-26,0.303810505,BF.7.14*
2023-01-26,0,XBB.1.22*
2023-01-26,0,XBB.1.5*
2023-01-27,0,XBB.1.9*
2023-01-27,0,XBB.1.16*
2023-01-27,0.983333333,BA.5.2*
2023-01-27,0.303125,BF.7.14*
2023-01-27,0,XBB.1.22*
2023-01-27,0,XBB.1.5*
2023-01-28,0,XBB.1.9*
2023-01-28,0,XBB.1.16*
2023-01-28,0.981169475,BA.5.2*
2023-01-28,0.310208127,BF.7.14*
2023-01-28,0,XBB.1.22*
2023-01-28,0,XBB.1.5*
2023-01-29,0,XBB.1.9*
2023-01-29,0,XBB.1.16*
2023-01-29,0.978557505,BA.5.2*
2023-01-29,0.301169591,BF.7.14*
2023-01-29,0,XBB.1.22*
2023-01-29,0.000974659,XBB.1.5*
2023-01-30,0,XBB.1.9*
2023-01-30,0,XBB.1.16*
2023-01-30,0.979500891,BA.5.2*
2023-01-30,0.297682709,BF.7.14*
2023-01-30,0,XBB.1.22*
2023-01-30,0.000891266,XBB.1.5*
2023-01-31,0,XBB.1.9*
2023-01-31,0,XBB.1.16*
2023-01-31,0.981661273,BA.5.2*
2023-01-31,0.296655879,BF.7.14*
2023-01-31,0,XBB.1.22*
2023-01-31,0.001078749,XBB.1.5*
2023-02-01,0,XBB.1.9*
2023-02-01,0,XBB.1.16*
2023-02-01,0.977248104,BA.5.2*
2023-02-01,0.29035753,BF.7.14*
2023-02-01,0,XBB.1.22*
2023-02-01,0.002166847,XBB.1.5*
2023-02-02,0,XBB.1.9*
2023-02-02,0,XBB.1.16*
2023-02-02,0.976271186,BA.5.2*
2023-02-02,0.275706215,BF.7.14*
2023-02-02,0,XBB.1.22*
2023-02-02,0.003389831,XBB.1.5*
2023-02-03,0,XBB.1.9*
2023-02-03,0,XBB.1.16*
2023-02-03,0.970526316,BA.5.2*
2023-02-03,0.266315789,BF.7.14*
2023-02-03,0,XBB.1.22*
2023-02-03,0.003157895,XBB.1.5*
2023-02-04,0,XBB.1.9*
2023-02-04,0,XBB.1.16*
2023-02-04,0.970621469,BA.5.2*
2023-02-04,0.272316384,BF.7.14*
2023-02-04,0,XBB.1.22*
2023-02-04,0.003389831,XBB.1.5*
2023-02-05,0,XBB.1.9*
2023-02-05,0,XBB.1.16*
2023-02-05,0.972586412,BA.5.2*
2023-02-05,0.256257449,BF.7.14*
2023-02-05,0,XBB.1.22*
2023-02-05,0.00238379,XBB.1.5*
2023-02-06,0,XBB.1.9*
2023-02-06,0,XBB.1.16*
2023-02-06,0.975505857,BA.5.2*
2023-02-06,0.288604899,BF.7.14*
2023-02-06,0,XBB.1.22*
2023-02-06,0.002129925,XBB.1.5*
2023-02-07,0,XBB.1.9*
2023-02-07,0,XBB.1.16*
2023-02-07,0.974200206,BA.5.2*
2023-02-07,0.30753354,BF.7.14*
2023-02-07,0,XBB.1.22*
2023-02-07,0.002063983,XBB.1.5*
2023-02-08,0,XBB.1.9*
2023-02-08,0,XBB.1.16*
2023-02-08,0.977366255,BA.5.2*
2023-02-08,0.300411523,BF.7.14*
2023-02-08,0,XBB.1.22*
2023-02-08,0.001028807,XBB.1.5*
2023-02-09,0,XBB.1.9*
2023-02-09,0,XBB.1.16*
2023-02-09,0.974619289,BA.5.2*
2023-02-09,0.317766497,BF.7.14*
2023-02-09,0,XBB.1.22*
2023-02-09,0.002030457,XBB.1.5*
2023-02-10,0,XBB.1.9*
2023-02-10,0,XBB.1.16*
2023-02-10,0.981112277,BA.5.2*
2023-02-10,0.323189927,BF.7.14*
2023-02-10,0,XBB.1.22*
2023-02-10,0.002098636,XBB.1.5*
2023-02-11,0,XBB.1.9*
2023-02-11,0,XBB.1.16*
2023-02-11,0.978033473,BA.5.2*
2023-02-11,0.315899582,BF.7.14*
2023-02-11,0,XBB.1.22*
2023-02-11,0.003138075,XBB.1.5*
2023-02-12,0,XBB.1.9*
2023-02-12,0,XBB.1.16*
2023-02-12,0.98,BA.5.2*
2023-02-12,0.34,BF.7.14*
2023-02-12,0,XBB.1.22*
2023-02-12,0.002857143,XBB.1.5*
2023-02-13,0,XBB.1.9*
2023-02-13,0,XBB.1.16*
2023-02-13,0.977659574,BA.5.2*
2023-02-13,0.322340426,BF.7.14*
2023-02-13,0,XBB.1.22*
2023-02-13,0.004255319,XBB.1.5*
2023-02-14,0,XBB.1.9*
2023-02-14,0,XBB.1.16*
2023-02-14,0.97995992,BA.5.2*
2023-02-14,0.318637275,BF.7.14*
2023-02-14,0,XBB.1.22*
2023-02-14,0.00501002,XBB.1.5*
2023-02-15,0.002022245,XBB.1.9*
2023-02-15,0,XBB.1.16*
2023-02-15,0.978766431,BA.5.2*
2023-02-15,0.333670374,BF.7.14*
2023-02-15,0,XBB.1.22*
2023-02-15,0.006066734,XBB.1.5*
2023-02-16,0.002034588,XBB.1.9*
2023-02-16,0,XBB.1.16*
2023-02-16,0.976602238,BA.5.2*
2023-02-16,0.328585961,BF.7.14*
