date,proportion,variant
2023-03-19,0.03607266,BA.5.2*
2023-03-19,0.008439253,BF.7.14*
2023-03-19,0.003293367,XBB.1.22*
2023-03-19,0.579889878,XBB.1.5*
2023-03-20,0.119133387,XBB.1.9*
2023-03-20,0.042268121,XBB.1.16*
2023-03-20,0.034415736,BA.5.2*
2023-03-20,0.007670977,BF.7.14*
2023-03-20,0.003498588,XBB.1.22*
2023-03-20,0.580169487,XBB.1.5*
2023-03-21,0.119234835,XBB.1.9*
2023-03-21,0.045322127,XBB.1.16*
2023-03-21,0.033952925,BA.5.2*
2023-03-21,0.008043517,BF.7.14*
2023-03-21,0.003609271,XBB.1.22*
2023-03-21,0.578411405,XBB.1.5*
2023-03-22,0.120452959,XBB.1.9*
2023-03-22,0.048165671,XBB.1.16*
2023-03-22,0.033790946,BA.5.2*
2023-03-22,0.007962977,BF.7.14*
2023-03-22,0.003697097,XBB.1.22*
2023-03-22,0.574989012,XBB.1.5*
2023-03-23,0.124769044,XBB.1.9*
2023-03-23,0.052156469,XBB.1.16*
2023-03-23,0.032307449,BA.5.2*
2023-03-23,0.008076862,BF.7.14*
2023-03-23,0.004038431,XBB.1.22*
2023-03-23,0.568468564,XBB.1.5*
2023-03-24,0.127782894,XBB.1.9*
2023-03-24,0.05530578,XBB.1.16*
2023-03-24,0.032690537,BA.5.2*
2023-03-24,0.007664807,BF.7.14*
2023-03-24,0.004550133,XBB.1.22*
2023-03-24,0.562618493,XBB.1.5*
2023-03-25,0.133666372,XBB.1.9*
2023-03-25,0.05950541,XBB.1.16*
2023-03-25,0.032153897,BA.5.2*
2023-03-25,0.007645176,BF.7.14*
2023-03-25,0.004664385,XBB.1.22*
2023-03-25,0.560664606,XBB.1.5*
2023-03-26,0.141044082,XBB.1.9*
2023-03-26,0.059395888,XBB.1.16*
2023-03-26,0.029613334,BA.5.2*
2023-03-26,0.007022591,BF.7.14*
2023-03-26,0.004991962,XBB.1.22*
2023-03-26,0.557633189,XBB.1.5*
2023-03-27,0.143651157,XBB.1.9*
2023-03-27,0.061339675,XBB.1.16*
2023-03-27,0.029423562,BA.5.2*
2023-03-27,0.007391703,BF.7.14*
2023-03-27,0.005300252,XBB.1.22*
2023-03-27,0.553776072,XBB.1.5*
2023-03-28,0.146098841,XBB.1.9*
2023-03-28,0.06715299,XBB.1.16*
2023-03-28,0.029640736,BA.5.2*
2023-03-28,0.007352517,BF.7.14*
2023-03-28,0.005651347,XBB.1.22*
2023-03-28,0.547805778,XBB.1.5*
2023-03-29,0.148610668,XBB.1.9*
2023-03-29,0.068206183,XBB.1.16*
2023-03-29,0.029119462,BA.5.2*
2023-03-29,0.0070698,BF.7.14*
2023-03-29,0.005707994,XBB.1.22*
2023-03-29,0.545910237,XBB.1.5*
2023-03-30,0.152770291,XBB.1.9*
2023-03-30,0.071368673,XBB.1.16*
2023-03-30,0.028960767,BA.5.2*
2023-03-30,0.006918239,BF.7.14*
2023-03-30,0.005989817,XBB.1.22*
2023-03-30,0.542707397,XBB.1.5*
2023-03-31,0.156519372,XBB.1.9*
2023-03-31,0.075189789,XBB.1.16*
2023-03-31,0.028097874,BA.5.2*
2023-03-31,0.007107643,BF.7.14*
2023-03-31,0.00629102,XBB.1.22*
2023-03-31,0.538759338,XBB.1.5*
2023-04-01,0.16172735,XBB.1.9*
2023-04-01,0.080283501,XBB.1.16*
2023-04-01,0.028067865,BA.5.2*
2023-04-01,0.007338414,BF.7.14*
2023-04-01,0.006397591,XBB.1.22*
2023-04-01,0.526954558,XBB.1.5*
2023-04-02,0.159002437,XBB.1.9*
2023-04-02,0.085546096,XBB.1.16*
2023-04-02,0.02908504,BA.5.2*
2023-04-02,0.008355224,BF.7.14*
2023-04-02,0.006076526,XBB.1.22*
2023-04-02,0.528436244,XBB.1.5*
2023-04-03,0.159491258,XBB.1.9*
2023-04-03,0.08695938,XBB.1.16*
2023-04-03,0.029545156,BA.5.2*
2023-04-03,0.008709084,BF.7.14*
2023-04-03,0.00617852,XBB.1.22*
2023-04-03,0.529512291,XBB.1.5*
2023-04-04,0.159849694,XBB.1.9*
2023-04-04,0.085760841,XBB.1.16*
2023-04-04,0.028465017,BA.5.2*
2023-04-04,0.008313381,BF.7.14*
2023-04-04,0.00575286,XBB.1.22*
2023-04-04,0.531191806,XBB.1.5*
2023-04-05,0.161221806,XBB.1.9*
2023-04-05,0.08684805,XBB.1.16*
2023-04-05,0.027949159,BA.5.2*
2023-04-05,0.008057719,BF.7.14*
2023-04-05,0.005765146,XBB.1.22*
2023-04-05,0.529550588,XBB.1.5*
2023-04-06,0.156681861,XBB.1.9*
2023-04-06,0.096917734,XBB.1.16*
2023-04-06,0.029592649,BA.5.2*
2023-04-06,0.008501556,BF.7.14*
2023-04-06,0.005498879,XBB.1.22*
2023-04-06,0.522646697,XBB.1.5*
2023-04-07,0.164635205,XBB.1.9*
2023-04-07,0.095739139,XBB.1.16*
2023-04-07,0.029030802,BA.5.2*
2023-04-07,0.008056395,BF.7.14*
2023-04-07,0.005868667,XBB.1.22*
2023-04-07,0.522207174,XBB.1.5*
2023-04-08,0.164012954,XBB.1.9*
2023-04-08,0.097625152,XBB.1.16*
2023-04-08,0.02752665,BA.5.2*
2023-04-08,0.007522602,BF.7.14*
2023-04-08,0.005970854,XBB.1.22*
2023-04-08,0.526008636,XBB.1.5*
2023-04-09,0.170204867,XBB.1.9*
2023-04-09,0.098180836,XBB.1.16*
2023-04-09,0.02541429,BA.5.2*
2023-04-09,0.006716393,BF.7.14*
2023-04-09,0.006513888,XBB.1.22*
2023-04-09,0.520807317,XBB.1.5*
2023-04-10,0.173388015,XBB.1.9*
2023-04-10,0.099241611,XBB.1.16*
2023-04-10,0.023044625,BA.5.2*
2023-04-10,0.005403118,BF.7.14*
2023-04-10,0.00654233,XBB.1.22*
2023-04-10,0.518048368,XBB.1.5*
2023-04-11,0.176762564,XBB.1.9*
2023-04-11,0.100349411,XBB.1.16*
2023-04-11,0.021748359,BA.5.2*
2023-04-11,0.005322797,BF.7.14*
2023-04-11,0.00672697,XBB.1.22*
2023-04-11,0.517290925,XBB.1.5*
2023-04-12,0.177898102,XBB.1.9*
2023-04-12,0.100919825,XBB.1.16*
2023-04-12,0.021984474,BA.5.2*
2023-04-12,0.005740753,BF.7.14*
2023-04-12,0.006849762,XBB.1.22*
2023-04-12,0.516211103,XBB.1.5*
2023-04-13,0.188906429,XBB.1.9*
2023-04-13,0.096356827,XBB.1.16*
2023-04-13,0.020583774,BA.5.2*
2023-04-13,0.005664407,BF.7.14*
2023-04-13,0.00783112,XBB.1.22*
2023-04-13,0.513139567,XBB.1.5*
2023-04-14,0.186567412,XBB.1.9*
2023-04-14,0.102422651,XBB.1.16*
2023-04-14,0.021135888,BA.5.2*
2023-04-14,0.006081553,BF.7.14*
2023-04-14,0.008441062,XBB.1.22*
2023-04-14,0.5075604,XBB.1.5*
2023-04-15,0.190923583,XBB.1.9*
2023-04-15,0.106773395,XBB.1.16*
2023-04-15,0.021503918,BA.5.2*
2023-04-15,0.006410474,BF.7.14*
2023-04-15,0.00915782,XBB.1.22*
2023-04-15,0.500966659,XBB.1.5*
2023-04-16,0.195221585,XBB.1.9*
2023-04-16,0.110020253,XBB.1.16*
2023-04-16,0.02186674,BA.5.2*
2023-04-16,0.006350623,BF.7.14*
2023-04-16,0.009543098,XBB.1.22*
2023-04-16,0.492499399,XBB.1.5*
2023-04-17,0.196873694,XBB.1.9*
2023-04-17,0.113807269,XBB.1.16*
2023-04-17,0.021828436,BA.5.2*
2023-04-17,0.006614678,BF.7.14*
2023-04-17,0.010339786,XBB.1.22*
2023-04-17,0.487223228,XBB.1.5*
2023-04-18,0.197391549,XBB.1.9*
2023-04-18,0.11397033,XBB.1.16*
2023-04-18,0.022217535,BA.5.2*
2023-04-18,0.006433242,BF.7.14*
2023-04-18,0.010581453,XBB.1.22*
2023-04-18,0.484356324,XBB.1.5*
2023-04-19,0.200162447,XBB.1.9*
2023-04-19,0.116043366,XBB.1.16*
2023-04-19,0.022848466,BA.5.2*
2023-04-19,0.006497863,BF.7.14*
2023-04-19,0.010982802,XBB.1.22*
2023-04-19,0.479040859,XBB.1.5*
2023-04-20,0.203703704,XBB.1.9*
2023-04-20,0.118381076,XBB.1.16*
2023-04-20,0.021014178,BA.5.2*
2023-04-20,0.005714699,BF.7.14*
2023-04-20,0.011610243,XBB.1.22*
2023-04-20,0.474573206,XBB.1.5*
2023-04-21,0.208134743,XBB.1.9*
2023-04-21,0.120444365,XBB.1.16*
2023-04-21,0.019924745,BA.5.2*
2023-04-21,0.005375381,BF.7.14*
2023-04-21,0.011646658,XBB.1.22*
2023-04-21,0.470811682,XBB.1.5*
2023-04-22,0.214020945,XBB.1.9*
2023-04-22,0.121639616,XBB.1.16*
2023-04-22,0.018929715,BA.5.2*
2023-04-22,0.005434196,BF.7.14*
2023-04-22,0.012235938,XBB.1.22*
2023-04-22,0.463454133,XBB.1.5*
2023-04-23,0.217772306,XBB.1.9*
2023-04-23,0.121813441,XBB.1.16*
2023-04-23,0.018069235,BA.5.2*
2023-04-23,0.005141947,BF.7.14*
2023-04-23,0.012818656,XBB.1.22*
2023-04-23,0.462630359,XBB.1.5*
2023-04-24,0.223756806,XBB.1.9*
2023-04-24,0.123291623,XBB.1.16*
2023-04-24,0.016696116,BA.5.2*
2023-04-24,0.004687894,BF.7.14*
2023-04-24,0.012477011,XBB.1.22*
2023-04-24,0.456997584,XBB.1.5*
2023-04-25,0.228759828,XBB.1.9*
2023-04-25,0.123401326,XBB.1.16*
2023-04-25,0.01586899,BA.5.2*
2023-04-25,0.004673744,BF.7.14*
2023-04-25,0.012463317,XBB.1.22*
2023-04-25,0.455418282,XBB.1.5*
2023-04-26,0.229759941,XBB.1.9*
2023-04-26,0.12424409,XBB.1.16*
2023-04-26,0.014476819,BA.5.2*
2023-04-26,0.003994869,BF.7.14*
2023-04-26,0.012204508,XBB.1.22*
2023-04-26,0.455928166,XBB.1.5*
2023-04-27,0.228186857,XBB.1.9*
2023-04-27,0.134877276,XBB.1.16*
2023-04-27,0.014489311,BA.5.2*
2023-04-27,0.003721298,BF.7.14*
2023-04-27,0.012628662,XBB.1.22*
2023-04-27,0.445803642,XBB.1.5*
2023-04-28,0.235459484,XBB.1.9*
2023-04-28,0.135812787,XBB.1.16*
2023-04-28,0.011700794,BA.5.2*
2023-04-28,0.002925198,BF.7.14*
2023-04-28,0.013106409,XBB.1.22*
2023-04-28,0.435322722,XBB.1.5*
2023-04-29,0.239799121,XBB.1.9*
2023-04-29,0.135985562,XBB.1.16*
2023-04-29,0.01106403,BA.5.2*
2023-04-29,0.002707156,BF.7.14*
2023-04-29,0.013849655,XBB.1.22*
2023-04-29,0.429692404,XBB.1.5*
2023-04-30,0.239428991,XBB.1.9*
2023-04-30,0.137993733,XBB.1.16*
2023-04-30,0.009555495,BA.5.2*
2023-04-30,0.00255329,BF.7.14*
2023-04-30,0.014546017,XBB.1.22*
2023-04-30,0.431931603,XBB.1.5*
2023-05-01,0.23849605,XBB.1.9*
2023-05-01,0.139238496,XBB.1.16*
2023-05-01,0.009052289,BA.5.2*
2023-05-01,0.002382181,BF.7.14*
2023-05-01,0.015960615,XBB.1.22*
2023-05-01,0.432008576,XBB.1.5*
2023-05-02,0.239559485,XBB.1.9*
2023-05-02,0.141667325,XBB.1.16*
2023-05-02,0.009197126,BA.5.2*
2023-05-02,0.002289413,BF.7.14*
2023-05-02,0.01701271,XBB.1.22*
2023-05-02,0.426067735,XBB.1.5*
2023-05-03,0.242643283,XBB.1.9*
2023-05-03,0.142275941,XBB.1.16*
2023-05-03,0.008650314,BA.5.2*
2023-05-03,0.002132954,BF.7.14*
2023-05-03,0.017537623,XBB.1.22*
2023-05-03,0.420626457,XBB.1.5*
2023-05-04,0.249428188,XBB.1.9*
2023-05-04,0.14098115,XBB.1.16*
2023-05-04,0.008084234,BA.5.2*
2023-05-04,0.002287247,BF.7.14*
2023-05-04,0.017588138,XBB.1.22*
2023-05-04,0.414898651,XBB.1.5*
2023-05-05,0.250020908,XBB.1.9*
2023-05-05,0.143639709,XBB.1.16*
2023-05-05,0.008196036,BA.5.2*
2023-05-05,0.002383541,BF.7.14*
2023-05-05,0.018148365,XBB.1.22*
2023-05-05,0.415697918,XBB.1.5*
2023-05-06,0.255519318,XBB.1.9*
2023-05-06,0.149021576,XBB.1.16*
2023-05-06,0.007317277,BA.5.2*
2023-05-06,0.001839773,BF.7.14*
2023-05-06,0.018272286,XBB.1.22*
2023-05-06,0.407384178,XBB.1.5*
2023-05-07,0.25824796,XBB.1.9*
2023-05-07,0.150416739,XBB.1.16*
2023-05-07,0.006728599,BA.5.2*
2023-05-07,0.001693002,BF.7.14*
2023-05-07,0.018492794,XBB.1.22*
2023-05-07,0.399765584,XBB.1.5*
2023-05-08,0.261839909,XBB.1.9*
2023-05-08,0.151963799,XBB.1.16*
2023-05-08,0.006106669,BA.5.2*
2023-05-08,0.001449785,BF.7.14*
2023-05-08,0.018012477,XBB.1.22*
2023-05-08,0.394121782,XBB.1.5*
2023-05-09,0.264188827,XBB.1.9*
2023-05-09,0.151525968,XBB.1.16*
2023-05-09,0.005443512,BA.5.2*
2023-05-09,0.00129395,BF.7.14*
2023-05-09,0.017892201,XBB.1.22*
2023-05-09,0.393717651,XBB.1.5*
2023-05-10,0.26807902,XBB.1.9*
2023-05-10,0.155224815,XBB.1.16*
2023-05-10,0.005184589,BA.5.2*
2023-05-10,0.001296147,BF.7.14*
2023-05-10,0.018637704,XBB.1.22*
2023-05-10,0.387950299,XBB.1.5*
2023-05-11,0.27461525,XBB.1.9*
2023-05-11,0.15901539,XBB.1.16*
2023-05-11,0.004459601,BA.5.2*
2023-05-11,0.000918153,BF.7.14*
2023-05-11,0.019237496,XBB.1.22*
2023-05-11,0.379328437,XBB.1.5*
2023-05-12,0.278834534,XBB.1.9*
2023-05-12,0.164122992,XBB.1.16*
2023-05-12,0.00384908,BA.5.2*
2023-05-12,0.000760865,BF.7.14*
2023-05-12,0.02036432,XBB.1.22*
2023-05-12,0.368750839,XBB.1.5*
2023-05-13,0.278238318,XBB.1.9*
2023-05-13,0.166581763,XBB.1.16*
2023-05-13,0.00356597,BA.5.2*
2023-05-13,0.000648358,BF.7.14*
